Protocol,Dst Port,Src Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow IAT Mean,Active Mean,Idle Mean,Fwd PSH Flags,Bwd PSH Flags,Label
UDP,50972,1886,25911.81328863535,5,9,279.19235102185985,166.38581736833905,29.854159680241548,80.02656323814642,35126.843684825566,1685.314923403224,1308.4072478511225,0,0,BENIGN
ICMP,27282,39829,1593115.193504475,10,9,273.72471487603707,330.1813911096701,59.05963593523111,159.28667139529279,38764.51955213886,2862.530024832993,1658.954956193225,1,1,BENIGN
UDP,48443,16332,916642.0015957075,8,11,130.43769268385321,389.3365605411496,74.28744733803488,71.54070039949235,95243.58011307637,4070.9584396865,1081.1688254611902,0,1,BENIGN
TCP,28092,40613,1241085.1490434597,17,4,216.24905214962106,214.26357382672467,145.5883152434639,11.685096665439627,113197.21870873218,1911.388864179258,3612.1434338947533,1,1,BENIGN
UDP,50495,22496,362128.5388429979,12,9,76.35405154481344,179.57922067919108,36.298602332069734,33.731955548320755,69968.21454061173,1442.007654659613,1221.2447726305504,1,0,BENIGN
UDP,38329,13451,712294.8076172101,10,11,15.997444234423059,127.33630536121314,15.81142641667502,49.89073220842271,31135.614022901427,1218.5924060357308,2919.5690612959875,0,1,Attack
ICMP,48220,9492,1375054.4484305726,12,9,188.28161518820562,195.613925325701,8.369687615391154,10.263985306592952,42148.81140721475,2492.0009602782798,1732.5608988321649,0,0,BENIGN
UDP,18611,51491,620944.3088266653,17,15,114.01371049001705,375.85537368728956,107.50216187949911,54.96946123833078,90510.38544060748,3126.0250159478587,2099.8127675102196,1,0,BENIGN
TCP,1080,9269,919757.290372953,12,12,109.26578605821298,70.97677527448815,27.57606607572809,73.4933608690482,69897.62919466656,2985.4020490856997,2695.6891184856463,0,0,BENIGN
TCP,29851,52911,1559354.5933593467,12,7,9.9240145917127,99.55438451038076,25.59094097069068,48.96576297801978,20578.907700621596,2153.3410704374683,2072.667851197681,1,1,BENIGN
ICMP,46752,27758,242352.6774816654,7,12,165.40954642888875,114.36586688599391,9.30152059649544,12.452856834894789,153627.68676677727,673.4829094055018,2337.669635287309,1,0,BENIGN
TCP,20591,53963,68202.70805990079,5,13,192.55582094822543,121.81016258687944,226.4729320156103,129.9574332972267,299454.98370878736,1361.5565176900511,1690.0724057418015,0,0,BENIGN
UDP,55433,41908,758909.9405018459,10,12,178.2350121481524,336.4180281957989,46.01907194540076,14.192483654097394,58868.082337904845,718.1435767191396,3153.1358258084565,0,0,BENIGN
TCP,30952,6792,64139.42288930824,10,13,119.69187660336253,292.0527700832774,90.27392751554353,183.01812166435852,41657.28565122575,1911.2850070817667,1945.2757868245621,0,0,BENIGN
ICMP,15328,39940,1454818.6040021812,11,14,66.35277073221356,114.11080299423826,53.12039687422689,58.960623571148496,212001.5902796847,4070.8036095531766,1050.6127155947695,1,0,BENIGN
UDP,12756,28315,1270153.3755881132,12,8,275.75827187736814,539.3346348357233,47.38837015057039,66.19247642373668,20280.782270887175,656.4824089888446,1677.1832598836697,1,1,BENIGN
ICMP,60124,51884,2134638.626712797,10,13,159.65064517806633,308.26341805161474,127.79830027832493,262.2149105430022,119272.30410054377,444.31126563603385,1300.201993861496,1,0,BENIGN
UDP,59873,28584,1020435.5923900943,17,8,62.93588035110176,103.46715149495773,19.88024283648523,103.31839971815197,143284.50852774823,657.1180806994653,1413.5962959220958,1,1,Attack
TCP,7236,50022,69561.85913584153,12,4,482.20838522173716,93.47742869535269,97.21169427497937,47.112684127116204,148668.2421272534,3106.600577240146,597.3108135449289,1,0,BENIGN
ICMP,17198,21551,291893.7631689861,10,9,48.65726306162193,31.859221390823496,130.0760312287099,35.860186237936524,47349.009654600224,1136.7998690246584,1370.4982452685265,0,1,BENIGN
ICMP,62713,94,1649904.9937076764,15,7,169.40672717678493,204.73149444128302,28.1147143135708,139.77785792990483,113802.85051645503,1022.3435464944695,358.7071516192209,0,0,BENIGN
UDP,21474,35756,182880.61381351785,7,15,186.07904621254093,164.66131340347155,41.52405090333861,81.21099475404897,45801.815395093334,608.1317342551961,468.2628209199444,1,1,Attack
ICMP,2032,45616,1198920.4815463743,7,12,243.2641856332502,522.8812571593874,44.916974531417566,187.6892953485081,229488.87542051933,2518.1276265058523,2213.4266468754663,0,1,Attack
UDP,41283,9968,1515307.2048450015,8,6,139.6539301652854,194.7372946987486,212.03863339689892,52.69191116469634,12059.150727481221,1255.0171059731542,1322.8039676695596,0,1,Attack
UDP,60314,16219,400644.4429907254,8,11,484.15603991698595,208.56429622971913,42.25563917713362,81.91178457745687,44741.637775681134,1476.5539430363897,1040.7282386557447,1,0,BENIGN
UDP,41864,43221,389046.8386529933,13,8,61.37708639315086,41.32458654716743,77.82087865468871,29.90833175172862,39607.48916682557,3546.725474578854,4498.392081335437,0,0,Attack
UDP,58886,8628,815999.073917623,16,7,29.000432167689883,160.53203735871142,16.556569165823856,117.87206250148951,60251.294398721555,2001.8408771751742,1829.1063879516967,0,0,BENIGN
TCP,14288,4948,1975343.4183382958,9,12,54.17435328477011,49.78485391773124,13.409203903040748,53.60629151137695,44355.455842324,1048.6916363278926,3267.0484936456437,1,0,BENIGN
UDP,38680,39420,253481.89228073586,13,16,42.51064814792121,84.33178272868204,58.99615650239517,63.43453036756678,77080.25964212551,3325.6649319903427,3009.690598120755,1,1,BENIGN
ICMP,44464,56132,2834603.6427946165,13,8,235.33600845543273,169.81655428560015,68.45376282239167,69.67486179252401,113769.44580202807,861.1301433572942,1056.3386882110078,1,1,Attack
TCP,32231,23179,914089.8676039306,8,15,327.4989407449401,19.261068433819304,50.354439261834706,68.33731250415707,49030.57612129688,389.9283746283399,4303.793797312977,0,1,BENIGN
ICMP,19038,28877,4844248.950111181,12,9,153.72472997842544,682.300361183584,30.894351610656972,85.11355796452477,67028.49878046082,2609.6577433679954,5106.252708924377,0,1,BENIGN
TCP,27053,22909,93886.290411,3,13,777.8728291182907,69.19490496812341,106.37930383519421,44.63172781516812,35886.318600699335,1415.7335427218545,1729.2420243035992,1,0,BENIGN
UDP,3341,35913,135318.28703470822,6,8,250.87529364688783,110.36864498709934,60.52632568145745,35.98216744411102,212303.63618214647,2790.6783095935375,3976.9774524849045,1,1,BENIGN
TCP,40645,19972,1752395.3262468006,10,9,106.01127260399217,601.2931660820485,157.81218785622136,24.901413531807176,46346.874206063796,989.0833651635733,910.3667768932844,1,1,BENIGN
TCP,48665,62540,2000673.9526222663,10,17,66.6672412945934,56.93118396718771,121.81759927517932,86.46758342175869,134843.6318416434,4694.505369780013,995.908184539755,1,1,BENIGN
ICMP,45204,32585,589613.9724798435,11,9,178.78510163228256,90.55267238427264,88.40281520270878,63.42480641371937,94328.67029354213,3642.14277366097,87.07222284408823,0,0,BENIGN
ICMP,1142,49229,1252012.3667655138,9,14,117.10533173949827,265.1782350857462,96.261635764094,52.741633083736644,23397.776304471776,4571.349508550133,3777.7491284104867,0,0,BENIGN
UDP,25426,58160,2021605.0851291,16,9,160.35957989560893,50.31542490114157,137.53402439641303,36.610488761319985,82662.15730898702,1504.8824450909462,1313.0897029581254,0,1,Attack
TCP,57711,8960,44085.426454333545,8,12,71.36650259207782,349.3076398583096,18.852124425887467,11.896145610749693,4393.153323598389,1532.743722851732,1195.2946223046945,0,0,BENIGN
TCP,19282,55706,853199.5615340577,16,11,379.1576313636049,173.01361680234584,56.25085407030443,66.75319397720787,50124.97533467056,1379.433999568373,2003.054662109176,0,0,Attack
TCP,42050,28262,1920597.8901297108,11,9,157.47746808685847,45.326340406391246,100.60721729561928,32.146447657272226,76729.11898514816,3240.005271963048,6978.995954491152,1,1,BENIGN
UDP,20426,41066,507755.24983320065,8,9,196.89827998214818,341.6331541196953,75.948398972812,63.74154673548942,27865.348288513498,1697.1905187909201,1443.0665243959756,0,1,BENIGN
UDP,34807,61261,360085.90625126543,10,15,193.66374466307562,499.6223913554772,120.76627899423639,124.15529850937747,181119.3517575535,995.8782693261076,1019.7452488994592,0,1,BENIGN
UDP,60205,39463,1588198.4996461507,14,10,422.10774401980444,291.8626221174211,73.89203818435384,74.76550013247022,11695.846174466109,427.0327739042298,1235.6876150790797,0,0,Attack
UDP,32114,15836,409151.77075966174,11,12,127.73204073147942,130.22675633259436,81.7547045921609,66.8007364897959,35639.40377905769,2926.7991959716855,2966.730956770716,0,1,BENIGN
UDP,4271,19258,3179.3469560204867,5,8,84.25430859335317,275.37631088536364,24.52583848001099,64.85623463314519,108111.10718723327,2421.4422205992255,89.42313427425479,1,1,Attack
ICMP,42815,3347,3208247.200075361,7,7,235.7719244448082,281.4642204898587,38.241742962918096,161.7585408698988,29805.883683908713,3684.5545921214225,1656.6285324905948,1,0,BENIGN
TCP,4684,30808,896790.2000841754,6,10,132.5998647746149,269.1193507123619,59.89534928705599,19.43165306032487,67881.37796222436,1305.1704322474257,3572.945329187108,0,1,BENIGN
TCP,49647,30419,1712123.7787690286,13,8,56.62222498410488,115.11494894201348,91.15198565582914,118.55309308039362,178493.6059662636,918.9411184835219,1729.3048606771763,1,1,BENIGN
TCP,39885,56177,1744694.004885633,17,10,213.13591374984736,523.7565203224583,23.86161158042828,69.64486693785898,26689.3567431152,1821.7583249112831,2438.9058356904184,0,1,BENIGN
TCP,29810,52301,68718.35956815278,7,9,152.39307348934383,208.47013923057324,121.61275554782482,86.03364393203577,29261.31460923312,4750.0341143505,1972.3909015512968,1,1,BENIGN
TCP,60527,11341,187366.5004125397,12,5,117.2956140122638,227.06405772557142,109.4921505986076,43.05879987458176,50667.89916901422,1584.3607052762973,2911.2905949159544,0,0,BENIGN
TCP,34553,58810,372689.17680695484,12,7,505.2187218394607,37.782579968432174,40.56052853126888,20.862671658139586,272463.39198177954,1106.2089959933435,678.1742218883109,0,0,Attack
TCP,52663,59932,386691.37029216636,8,15,278.35643260653984,188.90001472302873,62.104168039897004,36.367038489692725,21447.351139259063,492.41103085034473,744.592191323843,0,1,BENIGN
TCP,3787,33013,1075245.777442334,15,13,280.5370623354849,211.79023519127114,67.60988293242765,41.63694905578508,128667.86992253351,5487.706878364058,991.5459330059361,1,0,BENIGN
ICMP,21651,35394,975862.7286440926,9,8,25.561130450778336,166.91771100023652,200.06363147377232,188.097769572246,36690.94416939771,907.0576822664997,3214.697904744901,1,1,BENIGN
TCP,28707,36618,682384.8586880848,9,7,21.637604771753686,177.5198425701731,46.773870452264624,57.92609279678176,47384.13825823023,1336.9425385398702,1573.2415538844411,0,1,BENIGN
ICMP,9191,9598,237323.27549541215,11,8,60.366120590693185,449.0731496903269,31.763938831057487,30.08591544794773,74094.76256323616,2686.3759023701077,1418.9240382890498,1,0,BENIGN
UDP,38197,25558,481240.0738082269,11,9,241.29271989793187,120.615807498731,50.6325650832165,196.6101492815355,43897.171362984875,668.8667536863998,3305.9143531283958,0,1,BENIGN
TCP,39450,64205,784372.4456239796,10,7,479.5404686632599,163.06640457374547,26.112355272731335,154.9465485802853,97121.10032191772,1893.3646363987677,2474.0828358841013,1,0,BENIGN
UDP,39662,7738,631084.2826953947,13,3,129.99350380938367,383.4141620132233,83.58959971471562,83.27495300735835,105439.66276063088,4122.3857714600845,5621.616641785247,0,0,BENIGN
UDP,29710,46793,136154.86875354056,13,14,194.280197358599,68.46449503074574,90.31819760403181,143.79478550156512,323089.630606651,2510.0016443005966,2810.1080351324104,1,1,BENIGN
UDP,45430,44769,1048424.5116202103,10,4,142.78651303901754,220.7381632670653,42.112867326965095,47.345685320269325,71044.49243605691,74.75731039574917,1558.2302835224846,1,1,BENIGN
ICMP,14893,41102,75857.56914086621,10,15,84.93638031538615,400.4195959927661,37.83682879147275,36.439980531681044,96342.35624586692,2643.318854458922,2085.5832911988705,1,1,BENIGN
UDP,9644,17277,475128.2305434152,6,9,46.630299892817916,81.20508049854458,53.6013987842725,88.66625270300338,15867.416215642008,2491.0031358161855,190.4351453019596,1,0,BENIGN
UDP,9944,54640,1237975.56000267,9,10,151.914444897792,146.92210290538102,16.39385147505839,40.93271291239439,177863.70859070387,2845.4787893461066,2622.45324999113,0,1,BENIGN
UDP,43241,56404,20226.722421906812,10,9,29.84397654638695,311.8833860420252,112.62323011341518,23.529038716270307,250079.74100908462,3609.3103881937495,3035.0425538419045,0,0,BENIGN
TCP,45761,7311,843930.1153841699,9,15,101.20103159171518,148.90844624187642,31.825920721660246,132.58022747937858,71474.81218585579,3938.2543372822765,2446.741228818957,1,0,BENIGN
TCP,21043,35168,407248.1580122129,7,16,367.51623857456053,108.60713202509812,44.893702879451794,212.3817517307159,214571.12679024923,2869.9952687867503,1188.7500253693288,0,1,BENIGN
ICMP,56235,37409,8871.075315961858,11,9,277.0878075346807,449.05813993220454,74.29056111161287,165.47519584132093,63516.02730248798,7794.401646147339,1625.4920639262318,1,0,BENIGN
ICMP,43895,19345,211194.3174472145,17,8,166.4676281642709,374.08949858783177,9.136202552083398,47.51907396934685,137221.17853632444,1425.5322337020195,2806.029746240987,1,1,BENIGN
TCP,6870,10392,2829306.272212633,9,15,639.9438692900212,130.95013248285875,70.81424149551918,36.22017227196227,151541.48175354634,7162.079120183328,2721.7646916155695,0,1,BENIGN
ICMP,61079,56478,736365.5973432991,12,7,98.18315851650901,210.73325136416744,60.82963137344191,55.79252688266808,97833.67582117293,1885.9778881428936,738.0524932455266,0,1,BENIGN
TCP,56760,50622,5887899.3084834535,7,9,2.7541127840209465,46.523793392943105,86.87133468056923,54.18778616722165,67147.08134975057,1435.6058004239978,2656.5429216767475,0,1,BENIGN
UDP,40438,10893,744054.7606390167,17,11,197.76519476073415,247.22355920856685,81.46097111526275,6.944036445041926,34450.64536978513,1500.8370705306684,2751.0703723105717,1,0,BENIGN
UDP,44307,11198,785123.0324576747,10,6,230.77526550973957,115.53177213253704,167.58448268564624,108.25705716873786,58625.96011714427,1367.8079684920704,777.468680908379,0,1,Attack
ICMP,42834,13051,497322.2279314045,8,10,225.75330645457456,60.39528505996302,38.19818404897526,88.13939899527644,33447.96087288599,1716.0914577545661,802.9404616368834,1,0,BENIGN
TCP,55372,36143,371122.26097819745,12,13,41.224001574476034,353.5283701870442,66.4120727071472,72.61272846947533,132191.31285738203,2408.2250341195027,1709.847385645782,0,1,BENIGN
TCP,20919,45680,289744.93620350317,6,11,180.1931984642555,358.4833280992816,124.47852391855291,60.92037843806144,247636.52039899112,5506.773064542515,805.78968993627,0,1,BENIGN
ICMP,28380,41616,420711.67271808133,9,9,201.16870887395373,250.8104839126079,83.3551385859008,22.628094336085365,288919.2277452693,1295.2289136533323,486.3311070801386,1,0,BENIGN
TCP,55132,47554,615910.401332748,8,8,243.7043467048197,375.9255686404418,22.304737789381175,30.49773785500847,266441.5046045209,880.395677884104,1252.0204441129708,1,1,BENIGN
UDP,42940,43729,213183.25792501206,11,10,475.0791223540677,235.41619057871907,119.11983028486772,49.923074452313834,128046.38414223622,2365.682512753554,1764.6167628255682,0,0,BENIGN
ICMP,25275,13536,254731.09075196125,10,7,67.33511652764582,266.545384517517,112.19881388497694,59.33368257916245,160777.620431066,1462.0604377132768,2261.988951733173,1,1,Attack
ICMP,17697,41003,316829.1084520043,10,18,200.08226469327312,255.51025655400466,111.55397100526845,27.49604409744058,206356.13733844424,975.2462811000747,1860.1343463846729,1,1,BENIGN
TCP,2963,43272,596492.2542977306,7,10,111.741394192641,165.94841759715612,40.647170625671514,32.95906255382979,39009.06304640041,2066.691271536796,1730.651509595329,1,0,BENIGN
ICMP,13852,57076,1057892.795825992,7,12,137.63111045428923,70.29135240353756,13.062166307877614,119.63833384193087,195100.32971223642,3853.349191222854,1841.6263126710057,1,0,BENIGN
TCP,52091,5123,1938957.4273425876,20,9,180.1685381579493,96.14760055684923,65.32446488951624,78.50342883876787,266218.96019197674,2847.750231117516,4338.069213346547,1,0,BENIGN
TCP,45748,9853,338458.78055566206,9,6,57.728516806909745,106.95356641279079,30.98037580496705,105.0868192273131,47272.06984918361,1032.8656358799767,7053.769508798903,1,1,Attack
TCP,59645,5388,203008.06317410938,9,6,205.06808127938666,30.74682794099608,52.52517714584576,63.79826540563808,244931.93495992437,1315.8487939251959,845.1731892851446,0,0,BENIGN
TCP,52350,62036,476178.5989503645,8,10,29.655445814105903,230.76608401211493,124.86071564903608,146.66090756597563,44371.67273118917,558.6903736783598,333.52888356360245,1,1,BENIGN
TCP,5297,31760,2247936.6589203454,14,17,95.29972676349843,133.21780271644988,92.63952458768563,94.48420080356802,148915.24070280307,1189.0091095330388,3128.289176400601,1,1,BENIGN
ICMP,56357,64846,9909.667300452411,7,8,227.8617178901719,282.1587654992571,129.7335318787761,33.33318489476187,56999.50775925336,2239.314089264495,1881.081228038296,0,0,BENIGN
UDP,14746,40400,1132795.7919917693,8,6,397.8498095808125,186.93962975765365,87.38847395707042,68.43950718296381,105007.78140665453,616.6651019342672,4226.6941755740145,1,0,BENIGN
UDP,5731,39995,648479.8778330202,13,10,144.93572188789688,296.89056842161153,19.020070667334057,122.62707263300483,450533.305498716,6383.84399847478,470.8520912294846,0,0,BENIGN
ICMP,13922,37877,175599.65741786896,6,8,301.0151976445716,194.79905123492335,146.62581990330077,52.10346674310983,49619.6358754187,1566.267817362775,2808.0594057064113,0,0,BENIGN
ICMP,32895,51377,387165.85483389255,12,8,39.168517985974475,316.76075578305205,42.240234864998826,30.039787218308362,30492.418794289788,1979.7172328019863,2737.821457178934,1,1,BENIGN
